order_id,product_id,supplier_id,warehouse_id,order_date,delivery_date,quantity,unit_price,shipping_cost,order_status
O001039,P236,S031,W09,2024-11-10,2024-11-19,138,380.52,437.34,Delayed
O001040,P042,S013,W20,2023-02-27,2023-03-08,145,699.36,63.76,Delayed
O001041,P409,S083,W08,2025-11-15,2025-12-01,54,2460.72,96.12,Delayed
O001042,P376,S074,W10,2025-05-30,2025-06-12,143,1664.86,252.68,Delayed
O001043,P258,S054,W11,2024-03-22,2024-04-04,68,1971.34,62.01,Delayed
O001044,P082,S088,W10,2023-03-07,2023-03-19,183,1547.54,353.57,Delayed
O001045,P041,S020,W05,2025-12-03,2025-12-05,58,2821.12,100.38,Delivered
O001046,P428,S022,W07,2025-10-08,2025-10-12,114,1980.6,281.68,Delivered
O001047,P306,S091,W11,2023-08-15,2023-08-22,119,3803.13,400.18,Delivered
O001048,P090,S060,W09,2025-02-12,2025-03-03,98,2535.48,272.58,Delayed
O001049,P462,S030,W16,2024-11-09,2024-11-12,171,2250.9,361.99,Delivered
O001050,P327,S100,W15,2024-08-23,2024-09-03,154,3760.87,110.69,Delayed
O001051,P044,S088,W01,2024-01-14,2024-02-02,72,2662.13,72.69,Delayed
O001052,P090,S099,W17,2024-12-09,2024-12-23,194,2580.65,472.12,Delayed
O001053,P187,S003,W02,2023-11-03,2023-11-20,54,4416.57,29.28,Delayed
O001054,P057,S088,W20,2025-02-17,2025-02-22,112,2307.83,212.0,Delivered
O001055,P040,S089,W08,2024-05-18,2024-06-01,88,2983.75,380.25,Delayed
O001056,P060,S003,W16,2023-09-25,2023-10-02,61,1592.19,342.99,Delivered
O001057,P143,S020,W01,2023-01-08,2023-01-20,82,4479.8,378.72,Delayed
O001058,P331,S025,W07,2024-05-22,2024-06-08,112,4632.65,90.76,Delayed
O001059,P094,S037,W09,2024-04-20,2024-05-08,128,2955.37,494.99,Delayed
O001060,P060,S017,W05,2023-06-13,2023-06-14,147,1491.18,299.34,Delivered
O001061,P117,S048,W11,2024-04-29,2024-05-10,77,3855.65,160.24,Delayed
O001062,P066,S027,W15,2025-12-31,2026-01-04,117,4427.93,62.56,Delivered
O001063,P118,S025,W17,2024-07-20,2024-08-01,187,4305.22,43.45,Delayed
O001064,P423,S032,W17,2025-06-23,2025-06-28,78,4037.82,240.04,Delivered
O001065,P218,S068,W18,2024-07-12,2024-07-27,52,4815.14,258.85,Delayed
O001066,P047,S065,W17,2023-08-26,2023-08-29,80,2061.39,111.77,Delivered
O001067,P397,S064,W07,2024-07-07,2024-07-22,101,2662.69,349.02,Delayed
O001068,P096,S025,W11,2025-04-07,2025-04-15,65,4642.8,469.23,Delayed
O001069,P365,S018,W11,2024-04-12,2024-04-23,91,2524.39,47.17,Delayed
O001070,P103,S041,W03,2024-01-21,2024-02-02,193,4584.36,179.59,Delayed
O001071,P277,S041,W20,2025-02-13,2025-02-16,83,296.62,251.99,Delivered
O001072,P490,S077,W12,2025-04-27,2025-05-03,93,1872.9,397.28,Delivered
O001073,P270,S002,W08,2024-01-22,2024-01-30,13,1621.21,255.68,Delayed
O001074,P079,S005,W06,2025-05-26,2025-06-02,83,4844.11,77.5,Delivered
O001075,P249,S026,W03,2023-09-16,2023-10-03,85,2591.74,57.92,Delayed
O001076,P150,S030,W06,2023-10-10,2023-10-26,23,4430.17,429.03,Delayed
O001077,P362,S025,W09,2023-02-09,2023-02-26,26,1018.29,278.09,Delayed
O001078,P457,S060,W17,2024-04-30,2024-05-13,113,3600.72,66.46,Delayed
O001079,P328,S053,W10,2025-07-17,2025-07-21,8,2606.07,157.33,Delivered
O001080,P074,S088,W05,2023-08-08,2023-08-18,156,1354.76,307.08,Delayed
O001081,P400,S030,W02,2025-10-11,2025-10-27,62,1189.73,344.9,Delayed
O001082,P457,S051,W09,2025-10-20,2025-11-08,111,922.69,439.76,Delayed
O001083,P094,S066,W06,2024-09-04,2024-09-11,104,4465.21,432.3,Delivered
O001084,P257,S059,W06,2025-07-16,2025-08-03,61,3000.7,422.71,Delayed
O001085,P459,S048,W17,2024-11-18,2024-12-01,18,3432.79,75.4,Delayed
O001086,P418,S044,W20,2024-09-04,2024-09-08,101,2759.06,387.2,Delivered
O001087,P456,S049,W03,2023-09-17,2023-10-05,132,3981.17,103.36,Delayed
O001088,P390,S031,W03,2025-09-16,2025-10-02,161,4446.28,213.13,Delayed
O001089,P417,S006,W19,2025-08-23,2025-09-10,67,1876.4,135.16,Delayed
O001090,P459,S029,W20,2024-01-01,2024-01-17,61,4467.45,102.95,Delayed
O001091,P394,S004,W05,2024-06-27,2024-07-06,52,1201.06,360.61,Delayed
O001092,P497,S014,W10,2024-10-10,2024-10-12,174,2809.64,470.78,Delivered
O001093,P091,S016,W14,2025-03-24,2025-03-30,63,4968.71,228.29,Delivered
O001094,P125,S022,W16,2025-11-05,2025-11-11,153,1245.6,372.47,Delivered
O001095,P465,S013,W19,2024-07-28,2024-08-03,197,63.43,255.47,Delivered
O001096,P179,S097,W09,2025-10-09,2025-10-23,10,1738.31,370.67,Delayed
O001097,P409,S001,W09,2024-10-31,2024-11-11,76,2111.62,54.56,Delayed
O001098,P198,S053,W15,2023-09-26,2023-10-13,72,3603.59,149.57,Delayed
O001099,P210,S023,W14,2025-07-12,2025-07-16,190,4162.86,281.09,Delivered
O001100,P120,S065,W04,2023-09-04,2023-09-08,42,2961.14,381.05,Delivered
O001101,P299,S033,W10,2023-05-11,2023-05-30,10,2698.72,97.89,Delayed
O001102,P170,S044,W05,2023-12-19,2024-01-04,106,1188.21,274.73,Delayed
O001103,P003,S021,W14,2023-07-15,2023-07-23,43,3867.94,432.75,Delayed
O001104,P209,S024,W01,2025-07-18,2025-08-06,140,1746.51,321.38,Delayed
O001105,P111,S027,W07,2025-10-18,2025-10-19,135,1318.69,411.66,Delivered
O001106,P192,S096,W11,2024-10-06,2024-10-10,90,3708.42,382.12,Delivered
O001107,P042,S084,W20,2023-08-15,2023-08-27,88,4653.38,322.07,Delayed
O001108,P438,S083,W10,2024-12-01,2024-12-20,84,3853.16,136.96,Delayed
O001109,P143,S020,W13,2023-09-22,2023-09-24,141,3187.6,224.95,Delivered
O001110,P016,S052,W01,2024-10-07,2024-10-13,26,4107.47,131.68,Delivered
O001111,P436,S054,W05,2023-07-30,2023-08-02,142,826.49,365.32,Delivered
O001112,P102,S009,W18,2025-07-31,2025-08-03,28,33.85,296.19,Delivered
O001113,P319,S063,W06,2024-04-01,2024-04-02,81,3061.64,82.2,Delivered
O001114,P044,S029,W04,2024-12-25,2025-01-03,159,727.86,388.21,Delayed
O001115,P104,S082,W02,2025-09-08,2025-09-15,124,2721.03,235.62,Delivered
O001116,P430,S079,W02,2024-08-10,2024-08-19,145,1268.78,124.44,Delayed
O001117,P484,S042,W18,2024-04-20,2024-04-21,175,3678.96,328.78,Delivered
O001118,P404,S059,W13,2025-09-12,2025-09-20,156,2615.57,59.99,Delayed
O001119,P315,S034,W13,2023-06-05,2023-06-23,46,3135.89,331.26,Delayed
O001120,P118,S031,W01,2023-07-09,2023-07-12,197,3539.36,28.27,Delivered
O001121,P322,S080,W20,2025-09-07,2025-09-24,80,4434.23,65.06,Delayed
O001122,P003,S078,W05,2024-06-29,2024-07-06,186,4941.47,310.44,Delivered
O001123,P242,S051,W14,2023-02-10,2023-02-21,20,2217.61,120.65,Delayed
O001124,P158,S025,W14,2023-11-03,2023-11-08,27,4089.25,493.29,Delivered
O001125,P428,S023,W02,2025-07-31,2025-08-13,16,2283.94,456.65,Delayed
O001126,P317,S002,W07,2023-12-04,2023-12-15,19,2563.7,399.34,Delayed
O001127,P457,S016,W19,2025-08-10,2025-08-13,79,464.84,266.39,Delivered
O001128,P340,S011,W11,2023-10-06,2023-10-19,180,3547.52,40.21,Delayed
O001129,P204,S015,W03,2025-06-14,2025-06-20,92,4451.13,10.0,Delivered
O001130,P397,S028,W18,2023-09-30,2023-10-15,197,3813.97,464.47,Delayed
O001131,P195,S011,W14,2025-04-16,2025-04-18,162,4311.96,311.53,Delivered
O001132,P155,S081,W04,2024-09-11,2024-09-13,21,3429.3,218.66,Delivered
O001133,P018,S040,W09,2025-05-11,2025-05-25,114,2068.14,185.78,Delayed
O001134,P366,S090,W20,2025-07-19,2025-07-21,78,2189.57,365.48,Delivered
O001135,P305,S096,W17,2023-10-16,2023-10-21,74,1577.13,204.69,Delivered
O001136,P418,S052,W05,2024-12-24,2025-01-09,6,4940.18,160.68,Delayed
O001137,P436,S023,W02,2025-06-11,2025-06-19,53,2667.21,95.55,Delayed
O001138,P331,S020,W14,2023-09-29,2023-10-07,194,4803.94,256.79,Delayed
O001139,P460,S082,W13,2025-12-25,2026-01-05,137,972.62,276.21,Delayed
O001140,P084,S028,W08,2024-04-27,2024-05-10,25,1585.11,318.9,Delayed
O001141,P071,S007,W10,2025-07-24,2025-08-08,64,2039.88,12.04,Delayed
O001142,P430,S028,W20,2023-09-05,2023-09-09,98,1276.28,368.39,Delivered
O001143,P080,S083,W09,2023-06-05,2023-06-13,31,809.48,490.89,Delayed
O001144,P467,S083,W09,2025-12-06,2025-12-22,3,2158.04,165.89,Delayed
O001145,P462,S091,W01,2024-03-29,2024-04-14,120,2184.73,443.46,Delayed
O001146,P055,S080,W18,2023-07-20,2023-07-30,6,2262.97,221.26,Delayed
O001147,P028,S089,W07,2023-05-04,2023-05-06,174,3208.51,198.13,Delivered
O001148,P036,S099,W17,2023-01-01,2023-01-19,66,2654.74,58.17,Delayed
O001149,P169,S013,W03,2025-08-25,2025-09-10,70,1121.56,57.59,Delayed
O001150,P447,S030,W14,2025-05-04,2025-05-08,186,3118.68,264.48,Delivered
O001151,P135,S068,W11,2024-10-01,2024-10-20,193,1884.32,447.02,Delayed
O001152,P434,S098,W13,2023-07-10,2023-07-18,25,1372.87,24.38,Delayed
O001153,P489,S055,W20,2024-05-30,2024-06-07,89,1702.56,158.43,Delayed
O001154,P063,S033,W17,2024-03-17,2024-03-31,34,2601.55,337.2,Delayed
O001155,P317,S041,W20,2023-05-23,2023-06-08,91,1307.22,274.02,Delayed
O001156,P457,S044,W11,2024-06-16,2024-06-22,164,2612.45,156.73,Delivered
O001157,P034,S081,W08,2023-08-15,2023-09-02,121,3344.4,83.14,Delayed
O001158,P472,S008,W14,2025-08-06,2025-08-14,37,3412.45,217.32,Delayed
O001159,P247,S048,W17,2024-04-04,2024-04-23,32,2561.73,384.61,Delayed
O001160,P465,S049,W14,2024-07-04,2024-07-08,61,3455.66,446.2,Delivered
O001161,P445,S053,W06,2024-01-28,2024-02-01,50,1371.98,466.56,Delivered
O001162,P287,S003,W02,2025-04-24,2025-05-01,122,4897.54,114.9,Delivered
O001163,P383,S034,W18,2023-07-29,2023-08-06,49,37.24,356.74,Delayed
O001164,P399,S024,W06,2024-10-07,2024-10-16,194,2687.56,267.56,Delayed
O001165,P284,S016,W08,2023-08-07,2023-08-08,127,3326.45,400.47,Delivered
O001166,P172,S055,W12,2024-02-11,2024-02-28,56,4664.83,398.74,Delayed
O001167,P143,S008,W01,2025-06-06,2025-06-13,165,4142.05,330.26,Delivered
O001168,P209,S099,W10,2024-07-11,2024-07-21,121,2195.08,442.87,Delayed
O001169,P024,S058,W01,2024-07-03,2024-07-04,59,1568.08,314.54,Delivered
O001170,P333,S065,W04,2023-05-22,2023-06-09,197,3154.8,98.41,Delayed
O001171,P042,S010,W10,2024-09-03,2024-09-17,154,840.58,479.67,Delayed
O001172,P447,S019,W10,2024-05-15,2024-06-03,171,632.88,251.66,Delayed
O001173,P149,S072,W11,2025-04-19,2025-05-07,88,150.65,381.11,Delayed
O001174,P153,S025,W04,2024-12-02,2024-12-15,114,1228.7,293.99,Delayed
O001175,P275,S071,W17,2024-08-18,2024-08-25,151,4216.96,346.92,Delivered
O001176,P112,S069,W08,2023-10-08,2023-10-10,188,3236.06,63.22,Delivered
O001177,P259,S076,W14,2024-02-28,2024-03-06,149,4033.13,117.28,Delivered
O001178,P430,S096,W15,2025-05-05,2025-05-15,45,209.89,470.51,Delayed
O001179,P408,S053,W17,2023-09-27,2023-10-14,15,1426.43,414.94,Delayed
O001180,P021,S082,W06,2023-06-03,2023-06-08,192,500.03,455.02,Delivered
O001181,P257,S061,W04,2024-09-05,2024-09-14,17,3220.53,373.6,Delayed
O001182,P121,S008,W19,2024-10-23,2024-10-27,172,4703.63,414.29,Delivered
O001183,P178,S084,W19,2023-03-24,2023-04-08,113,4630.35,450.28,Delayed
O001184,P415,S016,W12,2025-08-04,2025-08-18,117,3211.15,54.65,Delayed
O001185,P007,S066,W14,2025-06-17,2025-07-05,27,167.89,188.18,Delayed
O001186,P160,S085,W08,2023-10-11,2023-10-21,35,3139.23,193.55,Delayed
O001187,P043,S066,W06,2025-09-06,2025-09-22,13,513.29,214.16,Delayed
O001188,P248,S024,W08,2023-06-22,2023-07-02,98,1888.44,458.48,Delayed
O001189,P100,S024,W12,2025-12-22,2025-12-31,196,1171.34,199.3,Delayed
O001190,P195,S061,W19,2025-02-01,2025-02-17,108,1081.5,95.01,Delayed
O001191,P188,S042,W20,2024-09-24,2024-09-29,169,2591.32,302.76,Delivered
O001192,P193,S074,W01,2025-02-25,2025-03-16,138,2019.44,380.19,Delayed
O001193,P012,S043,W10,2025-07-31,2025-08-01,188,2320.89,471.89,Delivered
O001194,P266,S044,W11,2025-10-08,2025-10-09,129,3364.71,131.45,Delivered
O001195,P375,S074,W02,2024-02-02,2024-02-07,10,242.03,12.27,Delivered
O001196,P455,S024,W07,2025-07-22,2025-07-29,197,2064.35,462.71,Delivered
O001197,P281,S047,W20,2024-11-06,2024-11-21,168,2787.25,425.02,Delayed
O001198,P475,S058,W06,2025-07-24,2025-08-04,103,2727.84,497.75,Delayed
O001199,P347,S043,W18,2024-04-09,2024-04-21,163,3095.24,144.81,Delayed
O001200,P061,S011,W02,2023-10-13,2023-10-30,194,14.88,35.19,Delayed
O001201,P326,S078,W12,2023-09-22,2023-10-09,42,4050.83,427.87,Delayed
O001202,P340,S061,W01,2023-11-16,2023-12-03,10,2013.0,373.45,Delayed
O001203,P049,S093,W19,2024-11-03,2024-11-07,31,1727.46,235.7,Delivered
O001204,P150,S007,W14,2025-03-30,2025-04-01,79,2097.56,110.46,Delivered
O001205,P498,S012,W05,2023-03-30,2023-04-09,9,1662.62,69.47,Delayed
O001206,P282,S081,W06,2025-03-31,2025-04-05,83,1930.12,135.39,Delivered
O001207,P493,S039,W06,2025-09-27,2025-10-07,146,4308.05,138.1,Delayed
O001208,P489,S013,W07,2023-11-30,2023-12-10,122,4329.54,72.13,Delayed
O001209,P032,S050,W04,2023-08-10,2023-08-21,106,4066.14,497.07,Delayed
O001210,P343,S062,W19,2023-02-10,2023-02-20,172,4022.85,104.26,Delayed
O001211,P065,S027,W07,2023-03-09,2023-03-20,60,2454.27,194.27,Delayed
O001212,P228,S087,W02,2025-09-14,2025-09-20,158,537.75,455.31,Delivered
O001213,P405,S027,W01,2024-05-28,2024-06-07,195,1398.61,311.73,Delayed
O001214,P334,S009,W12,2024-11-25,2024-12-03,158,3155.66,129.02,Delayed
O001215,P147,S063,W20,2025-11-05,2025-11-16,168,855.96,166.16,Delayed
O001216,P409,S068,W14,2024-04-21,2024-05-10,58,2562.15,114.38,Delayed
O001217,P393,S008,W08,2025-12-21,2025-12-28,184,2932.12,101.75,Delivered
O001218,P297,S083,W11,2025-05-30,2025-06-11,153,3404.49,127.37,Delayed
O001219,P029,S044,W05,2024-03-07,2024-03-13,84,1263.43,71.37,Delivered
O001220,P494,S022,W20,2023-09-25,2023-10-07,174,1677.81,375.88,Delayed
O001221,P303,S083,W19,2025-11-24,2025-11-29,33,2893.79,202.16,Delivered
O001222,P450,S002,W16,2025-02-17,2025-03-02,124,3019.48,461.51,Delayed
O001223,P111,S070,W08,2024-05-08,2024-05-25,68,559.84,41.36,Delayed
O001224,P115,S073,W07,2024-10-22,2024-10-31,85,256.91,468.99,Delayed
O001225,P223,S044,W10,2025-10-09,2025-10-26,88,782.35,286.59,Delayed
O001226,P378,S015,W18,2025-11-24,2025-12-13,169,3084.0,445.62,Delayed
O001227,P159,S037,W06,2025-09-03,2025-09-22,160,3184.55,227.86,Delayed
O001228,P014,S038,W16,2024-04-26,2024-05-04,193,818.98,320.4,Delayed
O001229,P151,S042,W20,2024-12-28,2025-01-05,92,2336.84,93.25,Delayed
O001230,P223,S021,W05,2024-04-24,2024-05-09,195,3289.92,427.36,Delayed
O001231,P294,S020,W10,2025-12-24,2025-12-31,48,2371.15,76.8,Delivered
O001232,P208,S075,W05,2025-10-28,2025-11-03,4,4844.61,157.75,Delivered
O001233,P136,S100,W08,2023-12-09,2023-12-25,131,3166.51,243.62,Delayed
O001234,P460,S072,W05,2023-11-28,2023-12-06,40,3402.39,197.97,Delayed
O001235,P385,S043,W08,2024-03-13,2024-03-16,69,4885.91,156.74,Delivered
O001236,P188,S056,W09,2023-06-23,2023-07-03,135,1531.8,386.64,Delayed
O001237,P128,S093,W11,2024-07-12,2024-07-22,86,994.78,283.38,Delayed
O001238,P168,S092,W08,2024-06-10,2024-06-29,11,3500.07,378.28,Delayed
O001239,P014,S073,W12,2024-10-20,2024-10-22,172,1124.63,28.55,Delivered
O001240,P220,S034,W02,2023-01-26,2023-02-04,122,1958.73,384.41,Delayed
O001241,P193,S009,W12,2025-03-30,2025-03-31,87,3906.61,357.07,Delivered
O001242,P470,S028,W04,2024-08-27,2024-09-06,132,381.44,126.67,Delayed
O001243,P493,S038,W11,2024-02-10,2024-02-28,26,4635.62,199.4,Delayed
O001244,P412,S004,W10,2023-08-20,2023-08-21,50,2667.69,484.46,Delivered
O001245,P077,S083,W18,2024-06-16,2024-06-28,168,380.27,413.68,Delayed
O001246,P072,S097,W12,2024-05-19,2024-05-24,135,4393.96,83.11,Delivered
O001247,P250,S056,W07,2023-06-28,2023-07-09,62,1730.67,46.52,Delayed
O001248,P439,S044,W11,2023-05-12,2023-05-26,78,674.2,427.43,Delayed
O001249,P179,S089,W17,2023-12-14,2023-12-29,115,3228.32,104.65,Delayed
O001250,P135,S092,W09,2024-06-23,2024-06-25,149,4383.47,43.69,Delivered
O001251,P131,S051,W10,2025-02-10,2025-02-14,86,4939.03,156.47,Delivered
O001252,P091,S082,W19,2023-03-17,2023-04-05,82,1472.67,66.19,Delayed
O001253,P275,S068,W19,2024-08-01,2024-08-14,161,2531.18,415.19,Delayed
O001254,P366,S055,W16,2025-05-03,2025-05-22,91,4639.13,283.9,Delayed
O001255,P277,S051,W13,2023-07-13,2023-07-26,164,572.5,124.44,Delayed
O001256,P242,S100,W09,2023-12-13,2023-12-25,45,3072.08,74.47,Delayed
O001257,P300,S072,W08,2025-08-08,2025-08-10,34,1531.66,486.97,Delivered
O001258,P192,S078,W01,2023-08-02,2023-08-07,195,3075.57,52.05,Delivered
O001259,P065,S065,W04,2024-07-26,2024-08-13,97,4827.54,411.17,Delayed
O001260,P350,S066,W02,2025-02-18,2025-03-09,160,2284.33,136.53,Delayed
O001261,P404,S010,W10,2023-09-19,2023-09-22,99,919.85,113.66,Delivered
O001262,P461,S013,W16,2024-12-30,2025-01-03,36,2944.33,119.72,Delivered
O001263,P132,S071,W14,2023-10-10,2023-10-28,116,3626.49,483.3,Delayed
O001264,P500,S085,W14,2023-12-28,2024-01-09,164,4646.36,204.01,Delayed
O001265,P348,S097,W16,2024-03-16,2024-03-19,184,4802.72,398.1,Delivered
O001266,P474,S015,W20,2023-04-03,2023-04-14,176,478.64,99.53,Delayed
O001267,P122,S049,W02,2025-01-22,2025-02-05,98,2809.78,396.49,Delayed
O001268,P319,S086,W12,2025-05-16,2025-05-19,186,3722.37,407.73,Delivered
O001269,P105,S056,W14,2023-05-22,2023-05-27,6,2507.36,345.21,Delivered
O001270,P451,S056,W05,2025-01-18,2025-01-25,108,3147.49,321.45,Delivered
O001271,P382,S092,W19,2024-10-14,2024-10-31,188,3551.43,339.89,Delayed
O001272,P422,S084,W15,2024-12-01,2024-12-20,112,2598.32,488.04,Delayed
O001273,P253,S098,W05,2025-09-24,2025-09-27,122,2151.44,407.07,Delivered
O001274,P423,S073,W04,2023-02-18,2023-02-19,198,4257.0,414.46,Delivered
O001275,P327,S089,W14,2025-05-30,2025-06-07,133,673.32,206.67,Delayed
O001276,P389,S044,W12,2024-07-08,2024-07-13,18,1029.07,29.25,Delivered
O001277,P338,S019,W10,2024-02-08,2024-02-11,116,3658.16,328.09,Delivered
O001278,P002,S045,W09,2025-06-10,2025-06-27,190,1403.26,334.94,Delayed
O001279,P377,S074,W19,2025-05-14,2025-05-27,27,1135.1,195.52,Delayed
O001280,P205,S007,W07,2024-08-24,2024-09-06,78,3217.84,346.26,Delayed
O001281,P461,S076,W19,2023-12-07,2023-12-11,141,4791.03,479.66,Delivered
O001282,P303,S060,W16,2024-12-04,2024-12-22,199,940.61,314.54,Delayed
O001283,P097,S042,W18,2023-11-14,2023-11-20,52,1997.66,367.63,Delivered
O001284,P110,S034,W04,2024-09-09,2024-09-11,50,1004.22,403.68,Delivered
O001285,P289,S065,W18,2024-01-17,2024-02-01,68,2775.85,84.1,Delayed
O001286,P175,S047,W13,2023-08-21,2023-08-23,89,4783.31,209.77,Delivered
O001287,P464,S003,W14,2025-03-27,2025-04-12,39,900.09,348.09,Delayed
O001288,P264,S034,W12,2024-07-06,2024-07-17,184,2493.66,221.47,Delayed
O001289,P311,S046,W16,2025-05-05,2025-05-22,28,4410.39,273.01,Delayed
O001290,P108,S097,W19,2025-03-29,2025-03-30,32,1445.24,362.78,Delivered
O001291,P361,S098,W03,2023-07-02,2023-07-15,94,3111.66,405.52,Delayed
O001292,P304,S078,W14,2025-11-30,2025-12-08,28,4311.62,284.89,Delayed
O001293,P496,S019,W02,2024-02-01,2024-02-04,130,1984.58,193.63,Delivered
O001294,P140,S057,W04,2025-02-17,2025-03-03,36,1824.49,87.52,Delayed
O001295,P102,S100,W03,2025-06-25,2025-07-09,74,3657.79,164.2,Delayed
O001296,P189,S011,W10,2023-05-07,2023-05-21,72,488.33,238.88,Delayed
O001297,P320,S027,W14,2023-01-01,2023-01-20,3,2197.08,87.15,Delayed
O001298,P172,S069,W11,2023-01-19,2023-01-30,126,4113.66,49.1,Delayed
O001299,P163,S041,W15,2024-08-06,2024-08-18,116,3636.68,103.18,Delayed
O001300,P032,S056,W02,2024-03-31,2024-04-01,193,362.63,277.76,Delivered
O001301,P066,S015,W05,2025-08-14,2025-08-15,19,2725.02,220.15,Delivered
O001302,P063,S009,W19,2024-03-20,2024-04-03,112,2732.2,372.95,Delayed
O001303,P172,S006,W03,2024-08-24,2024-09-11,15,2744.58,180.55,Delayed
O001304,P071,S083,W13,2023-04-13,2023-04-15,188,3293.47,182.33,Delivered
O001305,P123,S095,W11,2025-09-14,2025-09-18,45,480.18,26.95,Delivered
O001306,P177,S098,W14,2024-06-03,2024-06-21,170,1145.19,127.47,Delayed
O001307,P232,S028,W10,2025-05-08,2025-05-12,190,1920.62,220.6,Delivered
O001308,P447,S035,W20,2023-06-23,2023-07-10,109,1427.76,322.7,Delayed
O001309,P120,S052,W10,2025-10-01,2025-10-17,168,2537.69,156.2,Delayed
O001310,P425,S063,W17,2024-03-06,2024-03-22,171,4713.83,271.5,Delayed
O001311,P327,S008,W15,2024-12-27,2025-01-05,81,624.24,162.56,Delayed
O001312,P035,S029,W17,2025-04-29,2025-05-09,65,611.43,271.38,Delayed
O001313,P335,S001,W11,2025-09-16,2025-09-23,149,1609.58,259.46,Delivered
O001314,P442,S042,W03,2024-09-30,2024-10-09,25,3585.59,374.72,Delayed
O001315,P198,S019,W05,2024-02-24,2024-03-11,142,603.89,171.47,Delayed
O001316,P006,S005,W12,2024-08-16,2024-09-02,83,1551.38,231.59,Delayed
O001317,P268,S059,W20,2024-04-29,2024-05-15,66,2727.51,44.61,Delayed
O001318,P226,S057,W01,2024-02-16,2024-03-03,89,1330.76,256.45,Delayed
O001319,P132,S039,W01,2025-07-24,2025-08-12,174,3976.22,427.0,Delayed
O001320,P034,S003,W14,2023-11-28,2023-12-08,83,1014.08,367.32,Delayed
O001321,P035,S072,W06,2024-10-16,2024-10-18,128,814.72,402.92,Delivered
O001322,P199,S041,W10,2023-02-10,2023-02-13,165,1108.66,146.18,Delivered
O001323,P360,S082,W13,2025-08-16,2025-08-23,38,163.69,402.81,Delivered
O001324,P459,S071,W10,2023-04-15,2023-04-17,180,3380.73,374.13,Delivered
O001325,P353,S085,W17,2023-07-21,2023-08-03,168,2238.36,437.26,Delayed
O001326,P456,S038,W10,2024-03-25,2024-03-29,34,3723.63,224.22,Delivered
O001327,P237,S026,W08,2025-06-28,2025-07-13,169,2973.64,445.88,Delayed
O001328,P379,S034,W15,2023-07-29,2023-08-16,137,1711.83,31.81,Delayed
O001329,P007,S087,W02,2024-07-16,2024-07-23,126,1812.52,138.76,Delivered
O001330,P471,S021,W08,2024-12-13,2024-12-31,133,970.83,427.59,Delayed
O001331,P451,S033,W17,2025-02-09,2025-02-16,135,4749.58,308.64,Delivered
O001332,P393,S020,W16,2024-03-29,2024-04-07,182,327.41,378.45,Delayed
O001333,P029,S022,W16,2024-10-28,2024-11-09,155,506.17,299.68,Delayed
O001334,P251,S088,W01,2024-09-20,2024-09-21,176,564.32,20.26,Delivered
O001335,P179,S003,W12,2024-01-22,2024-01-24,42,525.36,436.91,Delivered
O001336,P263,S066,W03,2023-10-23,2023-11-10,107,1175.44,319.63,Delayed
O001337,P120,S059,W10,2023-09-15,2023-09-29,82,3151.87,181.0,Delayed
O001338,P018,S030,W08,2023-09-25,2023-10-01,98,4330.28,466.12,Delivered
O001339,P212,S098,W08,2024-02-23,2024-03-05,145,1032.17,108.83,Delayed
O001340,P351,S051,W01,2023-08-23,2023-09-11,119,563.13,174.83,Delayed
O001341,P276,S003,W13,2025-09-12,2025-09-20,157,3185.79,152.77,Delayed
O001342,P447,S067,W14,2024-07-27,2024-08-01,141,3445.6,354.74,Delivered
O001343,P279,S019,W10,2023-02-18,2023-02-25,7,4887.25,23.67,Delivered
O001344,P214,S013,W03,2023-08-11,2023-08-15,163,2991.54,178.08,Delivered
O001345,P314,S072,W13,2025-07-09,2025-07-24,38,955.52,105.86,Delayed
O001346,P303,S025,W14,2023-10-04,2023-10-05,90,1905.47,166.09,Delivered
O001347,P022,S022,W11,2024-02-24,2024-02-29,131,17.9,174.53,Delivered
O001348,P438,S084,W04,2024-09-02,2024-09-19,153,439.09,409.24,Delayed
O001349,P428,S027,W03,2024-01-10,2024-01-23,9,4200.1,429.77,Delayed
O001350,P169,S067,W06,2023-03-14,2023-03-31,10,1909.72,436.29,Delayed
O001351,P335,S049,W12,2025-11-19,2025-12-08,101,186.62,378.64,Delayed
